Review,Rating
"completely positive experience, booking vacation package expedia read reviews complaining noise crowding, expected worst happily surprised, 10 day vacation excellent, hotel great accomodations husband 17 12 year olds, sets grandparents stayed rooms near, perfect, ocean view loved staff restaurants pool beach, thanks outrigger, n't beleive rumors walls noise, loved hotel.the robb family california,  ",5
"service wonderful husband stayed hotel long weekend, greeted warmly staff pleased able check room noon requested view chuch center.each day stopped spoke staff, concierge friendly interested doing, stay waldorf andimust say felt service better, rooms luxurious standard husband liked remote control bedside, usually book suites waldorf enjoy traveling son.i write review manager graciously extended stay lovely room moments notice told hotel desk maid let room locked nice man entrance able attention cab allowed wonderful ride hotels car theater feel special welcome time returned left hotel..my husband says particiular know easy really did, thanks making anniversary perfect hello virgin islands,  ",5
"old world charm stayed fairmont location excellent street copley plaza steps away prudential center newbury street, dinner oak room nice oak bar gorgeous.the check-in staff friendly helpful, liked room glance charming old world bb style, went bathroom hair tub sink tub needed reglazed, called desk advise hairy discovery apologized offered clean bathroom noticed hair ledge desk started wonder things, agreed new room helpful porter gary, arrived new room inspected embarassingly hair sink new room, n't bathtub n't want make anymore fuss wanted settled new room, asking new room wanted opportunity remedy problem write positive review.when arrived ny noticed billed credit card minibar n't use minibar, called accounting department reversed charges implied n't mistake reverse charges.the hotel beautiful location excellent staff gracious aloof suggestions really decided write review, understand taking pride property work arrogance unacceptable suggestions improve hotel, hotel desk accounting department.i stayed 3 5 star hotels 20 countries continents seen hair bathroom charged minibar drinks consumed, mistakes happened housekeeping manager inspect room prior rented, clearly housekeeping issues general manager hotel needs address,  ",2
"fun weekend adams mark n't know definitely stay, went business conference thousands people business conferences including staying hotel, lively bustling building right middle downtown tall breath fresh air grew big city, sports bar fun pool hall people dancing, restaurant overcrowded room service great loved walkways buildings close vicinity public transportation, unfortunately downtown dallas large looks walking extremely cold day felt dangerous n't walk far crazed homeless people cold, dart kind subway trolley good way city buses punctual, dart station right outside hotel convenient, service good people helpful, asked verbal tour lot patience ask, room great view great bathtub, definitely recommend anybody willing spend bucks stay,  ",5
"budget booked hotel weekend november recommendation clean spartan room travel book expecting seriously whelmed, room old tired felt dirty, slept fully clothed wore socks times, shower gross sink toilet new clean, pillows felt filled cotton balls bed creaked squeaked slightest movement walls carpet stained feel lock door work, faced lovely strip club, noise outside hotel expected downtown location noise inside hotel obscene, people banging door 3 morning party room mention felt right bed, walls general paper hear neighbours conversations watching tv.some staff friendly sharpest location great walk, reccomend embarresed say stayed,  ",1
"nice hotel booked standard room palace disappointed walked lobby long line people waiting check, suddenly staff appeared started checking people tower lobby, upgraded large room tower, room beautiful large, tower section feel small hotel, service good entire trip, know happy room booked, wanted pay 450 room got normal rate 300 night enjoyed, enjoyed location walked,  ",4
"really nice place, husband stayed garden avenue hotel 41st wedding anniversary, huge room overlooking st. charles street, clean nicely furnished convenient, streetcar stopped right outside door, staff friendly helpful, breakfast quite nice english muffins blueberry muffins bagels milk cereal coffee, ate dinner door voodoo bbq, meat melted mouth great, pleased stay definitely stay,  ",5
"placed hotel booked hotel direct result reading trip advisor, disappointed asked quiet room higher floor precisely got, ok view cable cars window open gave good ambience, yes rooms small unlike european city hotels problem, staff pleasant helpful.for breakfast went lori dinner mason st numerous places,  ",4
"good value great neighbourhood san fran week april 3 april 10th stayed castle inn, truly great value, inn staff extremely helpful breakfast/dinner options neighbourhood tour companies use places, wineries napa valley, rooms basic big compared hotels spend minimal time n't really matter, parking included hug help says n't need car sf liked available drive neighbourhood cruise touristy places, breakfast offered hotel hotels stayed buena vista motor inn n't talk, muffins danishes packaged trans fats cereal bars bananas apples good orange juice coffee came handy couple days.the location hotel ideal, prominent homes nearby feel streets steep russian hill, bus routes extremely convenient, hop vanness 47 fisherman warf downtown, polk st right hotel bagel shop breakfast run polker sitdown breakfast try skillet sausage, stay away market st. tenderloin area seedy town, lots sf fun.cathy hamilton ontario,  ",4
"loved stay place d'armes recommend place d'armes hotel new orleans, recently spent 3 days group friends, double room opened courtyard group spent time organizing day drinking coffee enjoying day, staff helpful times, hotel convenient french quarter able walk, definitely stay,  ",4
"best deal town n't mind shabby lobby moore hotel best deal seattle, recent winter weekend charging half downtown hotels wanted, n't let somewhat shabby lobby scare, desk staff great service lacking, broken light fixture closet went unrepaired despite 3 requests, n't energy effiicient light bulbs great, avoid rooms bath hall, finally ask quiet room away 2 busy streets, ca n't beat location close pike place market restaurants shops bell town, 194 bus airport 1.50 non stop,  ",4
"great location needed stay budget san francisco looking online n't easy task, plenty choices awful reviews bad areas, slightly wanted spend cheap night.the location excellent short walk marina views golden gate bridge alcatraz felt safe.the hotel looked converted big house bed comfortable room clean bathroom fine apart shower head fixed wall shoulder height making bit annoying washing hair nothing make back.the road noise kept fine windows shut room quite warm opened awake, hear noises rooms easily annoying noisy guests staying luckily disturbed little.we ate breakfast ca n't comment it.overall hotel budget,  ",4
"clean comfortable great price husband researched hotels deciding castle inn vacation late 2004. pleased choice, room simple clean, great location walking distance nice restaurants, standing outside room golden gate bridge, staff friendly helpful provided great insider info places places not, helped plan excursion tours enjoyed, recommend hotel family friends,  ",5
"medium yes place mixed reviews depending reviewer sees important, earlier reviews storm gradual stages renovation, saw floors rooms worked, going aware 1 older building, actually character, 2 discounted price n't expect luxury, 49 night compared usually pay 90-140 places discounted rates feel got paid for.the room nice appeared relatively new carpeting mattress nice linens, a/.c worked better higher priced spreads, furniture tv showed signs wear, home aware business problems recovering storms finding employees scarce, hotel staff 50/50 half good half clue, desk signs reception concierge, think concierge sign, employee n't know local street names n't number local club using yellow pages, let use phone make reservation, uhm n't concierge does, phones evidently phones work quarter ca n't dial area cbd warehouse district incoming voice mail, city utilities, hotel plumbing work days water advance notice, tuesdays know slowest occupancy day, housekeeping non-existent, hotels mention restrictions website check, nothing said, fifth day simpply asked desk toilet paper fresh towels, room completely evening, time, say making allowances bargain rate, stay rate, no, moderately nice hotel vacation,  ",2
"impressed semi-locals live hours san francisco come city 8 10 weekends year playsthe chancellor new stayed years partly stay night weekend partly use consolidator kind thing hotels best parking deals.we midweek matinee good parking deal chancellor decided hoped wonderful recent reviews wanted room refurbishing, decided make night stay.there main things impressed especially compared myriad hotels san francisco visited years.the staff, swear general manager westyler trained staff customer relations, genuinely great people n't act trained genuine, desk clerks smart efficient friendly alert, bellboys track room ready arrive early efficiently track various people luggage, checking checking, woman tour desk use available questions help probably equivalent larger hotel, laugh come rain soaking wet, staff restaurant efficient attentive cheery fun, really enjoy wish good day leave.if run member housekeeping staff hallway entering leaving room count greeting smile good morning example.the refurbished rooms delightful classy decor beds linens comforters wish home you.so older hotel brought boutique/charming style, n't expect 300 square foot rooms air conditioning huge modern bathrooms, welcome walk-in closet, air-conditioning window opens ceiling fan circulate air, actually need worry a/c sf.you need worry heat room day cold days, hotel efficient way turning heat 5 o'clock evening turning later morning room day cold look walk-in closet modern electric 120 v radiator trot warm toes, really problem caution extra cold days plan stay in.okay wes turn, share said staff, truly incredible,  ",5
"worst service, worst experience long time, desk staff rude disrepectful, wait hours room readied bags.this definitely star resort, place stay phoenix,  ",1
"superb hotel say, lenox beautiful hotel way, rooms spacious comfortable elegant, view boston 10th floor room spectacular, beds 2 doubles, big really comfortable bathroom clean fresh flowers arrival small sofa great lie look city day walking hotel 2 bars offer chance relax matter mood, city bar cool chilled solas door offers good traditional irish bar great pint sam adams, lenox really traditional feel ceiling chandeliers cotton bags morning newspaper whilst modern data points room wall mounted tvs lobby toilets, hotel manages make feel special prime location wonderful city,  ",5
"disappointed lenox looking forward stay reading positive reviews trip advisor, booked deluxe room arrival shown room peeling wallpaper marked skirting boards.after pointing description deluxe room manager offered room initially fine.however view department store roof service yard, sort electrical engine running room heard night, final morning woken 4:00am waste disposal truck, using shower room vibrated, tea coffee facilities room available hotel lobby morning.on positive note staff friendly location good,  ",2
"great hotel great hotel excellent location booked auction type site 100 night double room august 2003 lucky guess, probably n't pay, room small perfect, definitely try stay hotel similar price time boston,  ",4
"great hotel returned hotel fabulous booked 2 rooms 2 adults 2 teenagers arrival given free upgrades rooms 31st floor stunning views st pats cathedral rockerfellar centre times square right hudson river loved location certainly stay,  ",5
"love, planned trip seattle university inn recommended friends read good reviews booked, email correspondence handled quickly friendly manner good feeling arrived.our flights late probably best mood arrived near 11 p.m. desk staff nice, unfortunately hold king-size room told previously try n't guarantee arrived room opened window looking right space needle consolation morning mt, rainier pretty great seattle view room large clean window opens, day moved equally attractive room 2 floors king bed, internet access easy room service great used car service first-rate.note newer section wonderful, niece seattle came looking day instead coming second floor newer/updated section turned wrong way went older section said mess, got right area said wow difference guess ca n't guaranteed room newer/nicer area maybe n't book renovations fall loved hotel highly recommend,  ",5
"friendly staff husband stayed nights conference st. francis, hotel quaintness area breakfast wine cheese hour cute, elevators work, room good size bathroom mold tile tub, good sized dressing room, fireplace great room nice romantic feel, mattress little firm husband noted faint mothball smell not, short walk union sqare steep, nice touch complimentay soft drinks water split champagne room, thought good value stay time,  ",4
"confortable room expensive parking single king room 8th floor large quiet comfortable coffee maker refrigerator, room clean newly renovated, bed sheets comfortable towels rough, stayed saturday night heard zero construction noise, room large desk comfortable office chair small light provide adequate illumination.i thought room rate 134 plus tax bargain area parking 46 plus 6 tax, nearby sutter stockton garage 33.50 option especially longer stays,  ",4
"excellent stay wow, fantastic stay, hotel perfectly located walked, rooms spacious decorated beautifully, offered accepted upgrade fabulous suite stay.my family stayed cruise 5 6 rooms decorated differently shaped differently really cool place stay, desk warm welcoming, food restaurant property wonderful bar building great little, met arrival, great enjoyed people area also.all great definitely stay visit~,  ",5
"nice hotel, good check fast staff friendly, breakfast cafe good expensive.the rooms clean beds comfortable, hotel centrally located walking distance quite attractions, 12 year old son loved indoor pool, floor great views, hung night.the bad, traffic east freeway terrible, 23rd floor hear night, n't request room change light sleeper bother you. 23.00 night parking ridiculous, stay got good deal,  ",4
"great place, people wrote negative revies place huge, n't large hotels n't stay, people write negative reviews size hotel obviously look online, thoroughly enjoyed stay el, expensive, yes, n't know hotels dining cheap, word wise, stop wal-mart, stock cereal bottled water fine, stayed la marina, need tram shuttle private island, going things peak times wait, went beach early, plenty chairs shade, definitely eat site pasion fogon, place excellent,  ",5
"loved el conquistador hotel absolutely wonderful landscaping incredible water taxi ride private island, beautiful secluded beach, staff attentive helpful guestroom wondeful entire experience great.highly recommend,  ",5
"funky quiet great location booked travelzoo got super deal nights half price regular rate, aware poor staff reviews pleasantly surprised extremely helpful friendly ready smile greeting, dressed match decor feel runners jeans, surprised mix guests europeans families business travelers yuppies stylin__Ç urbanites.i surprised size room visiting teeny tiny rooms hudson, nicely quiet comfy linens pillows great light blocking drapes, picky carpet stains tv small rarely breakfast buffet weak didn__Ç_é_ vouchers felt quite ripped overall really enjoyed funky lobby different seating areas location great blocks trolleys bart service great price right, absolutely stay time,  ",5
"perfect airport hotel, amazing overnighted ways vacation central america convenience great arrived terminal e terminal link driver dropped right elevators hotel check quick professional, airport police officer come check id forms security eat restaurants terminal e. exercise facility pool wonderful view fully stocked lockerroom steam room excellent, 10 minutes checked checked bags cleared security flight, return trip cleared customs rechecked bags escalator customs level exits right escalator hotel 5 minutes clearing customs checked room, room service good preordered breakfast night delivered 5 got 4:55, airports grand hyatt terminal,  ",5
"wonderful, let tell place, 3 friends stayed april, booked aaa club california, fiasco end aloha airlines re-book different airline end worth, rooms ocean front..perfect, booked rooms right door, fresh towels wanted bathroom clean wonderful beds comfy nice, say book pleasant hawaiian holidays help desk book excursions great, best advice book advance way paid gothere voucher, arrived got way, hotel great place drinks night breakfast dukes, ca n't wrong, staff nice drinks die for.we leis free mind lobby, took tour island went luau..i suggest paradise cove buy expensive package..you vacation better view picture goup gift lei..as table service night cam rooms beds fresh hawaiian plumeria left cookies.. nice hope splurge kick enjoy..,  ",5
"good place trip horrible point room great oasis day delays, bar downstairs good food service quite par pretty slow small people, shuttle bus key- run night,  ",4
"super stay columbus motor inn husband recently stayed columbus motor inn 2 nights, fantastic stay.the hotel really clean room 103 large.we arrived early hotel gave early check-in expect, overall hesitate recommending hotel,  ",5
"great hotel beaten path recently stayed pacific heights gem, room excellent breakfast big skip lunch able pick hotel wi-fi room, stayed wedding night san fran 20th anniversary really happy, bus lines n't deal tourists street busy-ness downtown, staff took great care definitely stay return,  ",5
"finished writing hotel complete, close really, room fine stuff stopped working, hot water jacuzzi safe malfunctioned light fixture toilet started leaking water night, exposed electrical wires awakened 8:30 sounds continuing construction, restaurants open ones great, planning stay months strongly recommend finding, that__s trying 24 hours checking,  ",1
"loved stayed langham saturday sunday, attended concert town n't want drive home, hotwire great rate 150 booked, course n't actual hotel confirm pay matching location financial district amenities pretty narrowed down.check efficient bell service prompt gave lay land, room excellent nicely decorated boutique hotel style plush towels linens robes slippers 600 thread count sheets 9 yards, turn service left chocolates filled cooler ice water bottles sodas.we parked street post office square 9 bucks night sweet deal boston, hit bar martini 4 pm drinks excellent bartender quite attentive, dinner reservations chart house near aquarium, service sure, knew history hotel stories old paintings hanging bar, interesting.later night concert hit lounge piano player fabulous, waitress kept drinks coming snack bowl wasabi coated soy beans peas spicy good.we enjoyed aspect stay say going pay rate probably spring extra money seasons, location good weekends financial district pretty dead, sunday ate breakfast near downtown crossing place called kennedy good, slow poor service resulting cold food, langham sunday brunch looked awesome filled dinner 50 head ready eat, summary stay decent rate, hard stomach rate live 1 hour away bus train quite easily,  ",5
"ritz ritz carlton new orleans located canal street bordering french quarter, 2 blocks away beginning bourbon street short walks away historical sites near street car stop ride st charles street garden district, room 7th floor spacious tastefully decorated clean king bed, n't view n't ask expensive room views, shower pressure low bathroom stocked nice brand soaps/shampoos/lotions, staff friendly make sure ask concierge question outside hotel times asked person desk given wrong information, note leave beverage bottle room n't completely thrown away housekeeper lost 2 large bottles fruit drinks 1/2, time husband ate hotel restaurant appetizers food really good expensive, crawfish quesadilla came 4 slices really tasty filling 15, noticed sushi cart set evening lobby area restaurant/bar, restaurant live music night 2 famous local musicians showed play jazz band.the hotel lobby offers complimentary lemonade afternoons, check-in counter located 3rd floor usually person working service bit slow, park rental car valet parking lot cost 32 day, overall hotel great place stay, quiet pleasant.i write tips new orleans different reviews city restaurants,  ",4
"checked early wo n't stay room dirty checked food substances carpet, late night let, got evening maid service n't provide maid service stay week, furnishings cheap room small simply worth price, motel 6 masquerading pricier simply worth,  ",2
"remarkable service work quickly effortlessly make sure needs met, frequent guest hotel deluxe portland thoroughly enjoy, business travels extended recently seattle natural stay hotel max, pleased thoroughly enjoyed recent stay, checking approximately 4:30 a.m. desk manager informed car stuck parking garage malfunction elevator, said called elevator service time day received response, told needed airport catch 6:00 a.m. flight merely shook head agreement phone car hotel minutes airport free charge, agreed return rental car airport parking garage, hesitated moment trying figure, work quickly effortlessly make sure needs met, stress hesitation questioning, handled grace extreme ease, kudos staff management skills, looking forward visit seattle,  ",5
"great experience special thanks darlene beautiful room fireplace, comforting nestled bed watch flickering flames fireplace.i recommend queen anne sure return,  ",4
"terribly rude service, second time stayed hotel time months ago rude lady reception checked rude patronising, nice welcome, bar man steve extremely rude service worst experienced bar and/or hotel world, stay time definitely book intercontinental spent time told langham concierge stopped serving dinner drinks evening, intercontinental dream tried change hotels space,  ",1
"ask frequent traveler dallas destinations experienced usual-come-with-the-gig travel snafus, defacto, luggage flight vancouver know ditty bag essentials better hotel know hotel room 15 minutes, n't better that.i disappointed restaurant adjustments, sushi bar outstanding, food outstanding miss sushi,  ",5
"gem place stayed 4 nights early december, worried disaster considering low cost fantastic little place, union square designer stores doorstep, honestly work travel stayed hotels location place ca n't beaten, n't expect luxury, facilities non-existent want nice rooms perfect location good price ca n't beat little gem, staff friendly stay extremely pleasant,  ",4
"beware scam according clerk couple room near complained tobacco smoke refund 1 night lodging, little later clerk said refunded 2 nights room-rent, n't stories straight evidence scam, event insisted non-smoker required pay 250 clean, scam outrageous new delhi, refused pay contest charge amex, motel right, room clean good-sized larger bathrooms tokyo, rooms facing lombard street half rooms noisy point disturbing sleep, inn advertises covered parking fewer two-thirds spaces partly building,  ",1
"nice hotel husband stayed crown plaza spring break, arrival told given room beds booked king bed, matter resolved quickly, staff helpful met requests, room large clean quiet great view, location hotel decent, overall great experience, really complaints said elevators bit slow, stay,  ",4
"sixth ave good budget choice downtown really enjoyed stay sixth ave inn, room appeared newly renovated spacious modern, hotel good location exploring seattle..we walked pikes place market 10 minutes downtown stores closer, hotel restaurant gem..great food good prices nicer atmosphere expected, hotel parking charge 10 night good downtown hotel, definately stay seattle,  ",4
"great little inn great little inn proved perfect location, blocks beach convenient santa monica la, courtyard quaint rooms kept spotless staff accomodating, recommend inn venice staying area,  ",5
"great hotel, great city, sure hotel renovated negative reviews written great us.my girlfriend stayed week great time, clean looked new, staff nice good recommendations out.to fair n't spend time room, nice pool beach day lobby bar start night going night, bar really busy destination.i think reviewer said exactly pictures website, looks good probably satisfied.i travel lot work usually stay typical chains think people south beach expecting type mainstream place, city hopefully gets hotels restaurants, sobe completely different country good way, certainly stay hotel,  ",4
"location saving grace place d armes booked 4 nights hotel anniversary celebration mainly location absolutely beaten hotel quarter, encountering unconcerned unhelpful desk staff prepared worst, expected common areas hotels filthy pleasantly surprised cleanliness room, extremly small overall condition good, uncomfortable present homeless persons allowed loiter right outside door hotel regard staff, think pay rate hotel walk block jackson square time,  ",3
"big price small room price hype expect sooooo adequate,  ",3
"brilliant hotel great location loved hotel, stayed 1 week, room clean spacious comfortable hotel clean nice, staff helpful friendly gym good, location perfect close transport links.only negatives concierge desk queue single person serving, maids knocked 08:00 n't welcome holiday,  ",5
"gem hotel absolute gem, small great service, room huge certainly adequate clean comfortable, ask room high floor great view downtown space needle.best attentive staff, concierges friendly helpful, shuttle drivers went way literally, victoria ferry pick, convenient.would recommend,  ",5
"reservation mean stay family reserved confirmed rooms, reconfirmed rooms starting trip, arrived offered check daughter late arrival assured room assigned provided room number, arrived joined displaced travelers sent property, instead nice room reserved sleeping bed folded wall, profound disappointment loss quality family time difficult schedule, apologetic management staff available resolve problem,  ",1
"better, room clean bed comfortable, fun ends afraid, constant slow leak coming bathroom vanity, everytime went bathroom stepped puddle water, cold water sink, cold water knob missing, knobs shower loose tricky water temperature right, toilet cover tank, toilet constantly running, times jiggle handle order make stop, room temperature good good thing thermostat work, maids replaced coffee used leave sugar sweetener creamer, guess thought notice, parking awkward, garage hotel, use garage block away, day departure valet brought wrong car, wait 15-20 minutes car, talk scary checkout experience, light sleeper mind hotel close bourbon street, noisy upper floors facing courtyard,  ",2
"dissapointed yes hotel grand location excellent, general feeling hotel business-oriented pure luxury, concierges extremely busy honest helpful staff bar restaurant bit frustrated room nothing special, hotel lacked accommodating atmosphere 5-star property comes level service,  ",3
"ok price people agree hotel ok price, reason given 4 instead 3 points think returned 4 week united states trip hotel average prize charge. 99 high season people including average breakfast located far downtown seattle sounds pretty good deal me.the location really convenient short walk space needle air train directly seattle.the staff helpful friendly complimentary wireless internet available coffee tea lobby.the rooms clean way small, basically crawl bed reach far room, hotel slowest elevator seen convenience location prize beats small downsides,  ",4
"fabulous time, loved visit ritz carlton san juan, staff amazing, stayed club room floor children attentive, club room includes breakfast light lunch afternoon tea appetizers dessert coffee wine mixed drinks available, dinner restaurant nights second night reservation remembered welcomed, second walked greeted waiter previous evening came say hello, attention unbelievable, location downside,  ",5
"3rd time stayed vintage park 8 years ago, kimpton hotel chain stayed san jose ca, hotel pet friendly-which appreciate travelling dog, hotels allow pets smoking rooms case, vintage park large city feeling country inn inviting fireplace comfy overstuffed furniture lobby, wonderful feature free wine service lobby evenings, glasses wine guests went restaurant dinner, gourmet dinner excellent.the negative input room bit tired needs freshening, 30 night charge park car expect, bit steep paid 179 night dinner 100,  ",4
"business, stayed lenox nights halloween, great boston option, superior room double beds really comfortable, impeccably clean pleasure stay, service receive reception concierge housekeeping great really friendly helpful staff, think people lenox long way bump hotel average excellent location wise really convenient shopping options newbury street marshalls/filenes basement various malls saks barneys, walked short distance park sights freedom trail, people gym high list priorities mention gym really small stuffy unappealling.also tea/coffee making facilities rooms tea/coffee available lobby morning,  ",5
"horrible experience wife arrival noticed manager arguing woman staying hotel told sign desk apologies incident, taken clue service, night noticed strange odor coming adjacent room, told manager mayher patel smoke coming room, response talking zombie complete lack care, went room odor changed immediately recognized smell crack mixed pot, going office room neighbor left room leaving substance burning, lungs burning room filled smoke manager refused refund citing booked hotels.com, contacting hotels.com said obey hotel policies, problem polices law, beware hotel, day age nobody wants responsibility, days noticed place attracts unsavory characters.i laugh negative reviews said applies,  ",1
"lovely bed breaksfast husband stayed 3 nights, friendly staff close, sm room met needs,  ",4
"oasis manhattan, arrived designated check time absolutely problem reception staff let check room, receptionist great asked point telling 2nd floor lounge breakfast evening cheese wine reception, reviewer given freedom use lounge day checked said join cheese wine town.the theme hotel impeccably observed public areas bedrooms, went spotless looked, free internet access unexpected bonus.the hotel n't provide room service n't think fair include rating service.we n't wished better location 3 nights walked madison sq garden central park times fantastic base, cheapest place stayed manhattan money expected, going new york, really stay,  ",5
"great price amenities location actually dauphine orleans 4.5. marriot prices.my husband stayed dauphine orleans early october year, got corner suite spacious stocked needed, concierge helpful gracious planning events cancelling rain tropical storm, valets courteous vigilant insuring stay safe personally watched dispel shady-looking guys doorstop road, n't drive pleased choice taxi return trip airport.breakfast enjoyable waittresses polite helpful, afternoon tea welcome respite constant drizzle, tea room beautifully painted audobon landscapes.bartender amiable helpful directing food stuffs stayed open late tending customers night husband sat outside umbrella reminiscing getting drunk.location exceptional, 1 block road bourbon street easy walk matter intoxicated quiet building street serve buffers, 5 blocks jackson square 3 blocks canal street, old bookstore street convenient grocery store 1/2 block away wonderful odd food available louisiana bistro 1/2 block away.we definitely,  ",4
"totally disappointing planned special trip boston celebrate sister birthday chose eliot hotel, luxury hotel totally disappointing, specifically requested renovated suite main portion room appeared recently painted decorated, bathroom completely unacceptable including grossly mildewed shower stained floor tiles dirty floor leaking industrial commode, soon inspected room requested shown room identical condition, additional items concern mentioned reviews bathroom door open 90 degrees poor lighting customer service non-existant load doorman cart luggage wheel elevator hall room, n't wait dismal hotel, spending night checked wonderful room westin copley plaza, boutique hotel experience westin lovely exceptional customer service,  ",1
"wonderful experience delight, stepping genteel time, staying number nights upgraded suite, furnishings dated electic, service wonderful, yes things perfect city hotel fighting way, romantic place, want 4 seasons 5 star place, elegant bed breakfast, hesitate stay,  ",5
"southern hospitality new user trip advisor hotel review, reading recent reviews new orleans ritz carlton sorry say draw conclusion, score settle expense great hotel staff, recent day stay wife impressed hotel people, professional courteous, rudy concieriege ready maps directions personal observations, desk bellmen friendly helpful, experience french quarter bar lobby lounge impressive, entertainment service created relaxing atmosphere, n't time travel pleasure like, appreciate recognize managed maintained hotel, ritz carlton hotel,  ",5
"n't asked better hotel experience, hotel perfect, stayed townhouse suite nights wish stayed month, soon walked room opened windows million dollar view, skyline city pike market literally 50 feet away water mountains distance, room levels kitchenette living room downstairs bedroom bathroom upstairs, bose radio great fact turned television, beds really comfortable linens top-notch, okay service word fantastic, extremely important greeted casual genuine manner time enter leave hotel eye-contact sounds easy rarity today hotel market, matter came went greeted smile eye contact really love, staff helpful went duty ensure taken care knew great places wonderful restaurants dine at.some hotels n't inn market definitely understands excellent service hospitality, stay small intimate property taken care monstrous hotel, kudos staff management making fabulous hotel experience,  ",5
"decadent rooms, stayed deluxe room view coply square great experience, room richly decorated elegant super clean, bathroom brand-new luxurious, complaint difficult hang long items jackets/dresses closet obstruction closet,  ",5
"location, sf pricey, believe chancellor decent option 200 range, yes rooms small decor fresh like, clean location probably best union square area, chancellor decently priced option union square area n't plan spending time smallish room cable cars ringing outside,  ",4
"doubletree great, doubletree fabulous location easy mass pike, walking distance boston, rooms clean spacious great view charles river, traveling family great suite fit nicely, appreciate cleanliness rooms curteous staff kids tell best thing warm chocolate chip cookies checking,  ",5
"comfortable stay hotel andra returned home business trip ended nights hotel andra, booked andra suite right size, loved walk closet nice bags flipped open room, couch super comfy watching tv end day, touches liked length dressing mirror ca n't beat comfortable bed, bathroom tiny despite modern upgrades dated water shower got hot prefer, missed restaurant downstairs, ate 3 times delicious especially order donuts mascarpone cheese, bar makes great drinks,  ",4
"nickel dime death, start stating love new orleans there/here times stayed locations, trip staying true holiday inn brand try use hotels possible.i highly recomend finding different hotel chateau lemoyne city, way way extract money pocket turn, 30 dollar night parking 5 suv opted tell phone size parking space way money charging use business center.i read bunch complaints parking charges reviewers hotel obviously aware staff sickly sweet sell public parking area.charm used hotel room plenty cracks plaster marks walls over-paint trim n't charming poorly kept.looks time drury chance,  ",1
"charming nice little hotel, got okay rate upgraded jr. suite arrival, lovley, reviewers wrote true think little hard hotel, millenium boston needs big face lift believe scheduled, decor old 80 nice, worn, mind small desks checking, silly thing complain, room nice large clean, nice redone, 3rd floor yes loud bars drunk kids nearby, nearly 20 years ago, little bothersome, bet little better 6th 7th floor, generally staff great, tier, price 199, need better class employees food service area, buffet breakfast mediocre best really priced area, gladly pay 24+ breakfast quality gets better, basically hotel, local return,  ",4
"stolen vehicle apologies stayed hotel end reverse park fly, employee told phone lots parking video surveillance, furthermore drove parking area check cars parked near entranceway spots, information taken vehicle check security gone returned week later vehicle gone, stolen severely vandalized, employees apologies called speak desk ask save tapes video surveillance week told surveillance area, manager later defended employee told true lots irritated annoyed phone, saw getting ready hang offered check video records, called, vehicle sustained 5,000.00 worth damage, n't recommend hotel,  ",1
"good location nice price spent week halcyon hotel, received code main door assigned room no, e-mail approximately week arrived possibility enter room office hours, staff helpful, arrived early morning room wasn__Ç_é_ ready manager gave room key offered store luggage room soon ready return hotel wanted to.in addition manager gave information hotel handed map showed main points interest.although hotel located near tenderloin district area isn__Ç_é_ scary extremely dirty, hotel quite safe enter door code.the hotel conveniently located, chinatown cable cars bart muni located walking distance.the room quite small equipped need example microwave coffee maker refrigerator, coffee tea sugar dishes.the room cleaned days fresh towels assistance office hours manager.unfortunately hotel elevator little hard heavy luggage,  ",3
"good location recommended hotel travel agent opposed staying fisherman wharf, glad took advice rate fisherman wharf, hotel rooms small comfortable recently refurbished clean fresh, location excellent minutes union square cable car route close theatres shops walking distance china town, rory particular helpful member staff, members staff exactly unfriendly approachable, recommend hotel,  ",4
"great staff mother stayed 2 nights june 5 6 2007 went victoria, hotel staff great, arrived late midnight, enjoyed help bags especially long day traveling, room clean large comfortable, n't use mini room suite fridge microwave, reservations suggested wonderful sedan service 35.00usd price sedan meet airport instead dealing taxi midnight, great hotel staff friendly 5 star hotels stayed, arrived victoria realized forgot binoculers camera room, called hotel staff located mailed pay ups,  ",5
"excellent staff special mention christopher guest services guest lenox hotel 4 nights checked today, got great room worked fine wife 2kids, christopher guest services unusually thoughtful attentive needs deserves special mention.my children came cold fever unable sightseeing monday, mentioned christopher hour later came room gift basket cans soup childrens books boston, sent soup later heated ready eat, warm thoughtful gesture time experience, jimmy arrival hotel warm friendly, gave children signature stuffed lions, stayed hotels stay remain memory pleasant,  ",5
"total recovery went vieques time 22 years ago visiting freind stationed base, puertorricans traveled extensivelly islands caribbean, visit come conclusion island doesnt envy island caribbean, specially decide stay place called hix island house, best decision phone t.v. noise nature friendly staff, beach luxury, simple high tec architecture frills outside showers confortable beds planned design cross ventilation high ceilings wonderful kitchens include supplies good breakfast real nice pool attentive staff, ask, definitely recommend place need relaxation absortion nature, island hope natives able maintain chic casual beach life, good luck,  ",5
